epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,9244.9,0.34786,0.25405,0.79019,0.9702,0.91014,0.95832,0.86753,0.30732,0.24135,0.78016,0.000675,0.000675,0.000675
186,9294.47,0.33822,0.25106,0.79271,0.96744,0.91354,0.95638,0.86354,0.31151,0.24097,0.78041,0.000671875,0.000671875,0.000671875
187,9344.08,0.33416,0.25035,0.79115,0.97742,0.89889,0.95742,0.86765,0.30637,0.2464,0.78023,0.00066875,0.00066875,0.00066875
188,9393.57,0.3366,0.25141,0.79052,0.95938,0.91141,0.95816,0.86498,0.32137,0.25288,0.78273,0.000665625,0.000665625,0.000665625
189,9443.08,0.34564,0.25492,0.78971,0.97391,0.90321,0.96215,0.86749,0.32178,0.24523,0.78083,0.0006625,0.0006625,0.0006625
190,9492.72,0.35024,0.25822,0.79184,0.97003,0.91743,0.96195,0.86777,0.30979,0.23971,0.77892,0.000659375,0.000659375,0.000659375
191,9542.62,0.33477,0.24877,0.78083,0.97548,0.90635,0.95565,0.86192,0.30904,0.24504,0.7786,0.00065625,0.00065625,0.00065625
192,9591.84,0.34211,0.25152,0.78288,0.96546,0.90922,0.9533,0.85769,0.31757,0.25448,0.77938,0.000653125,0.000653125,0.000653125
193,9641.1,0.33639,0.25042,0.78199,0.95619,0.91775,0.95654,0.86144,0.32439,0.25464,0.78111,0.00065,0.00065,0.00065
194,9690.21,0.34554,0.25866,0.78631,0.94094,0.89743,0.94773,0.8483,0.33809,0.27283,0.78223,0.000646875,0.000646875,0.000646875
195,9739.46,0.34102,0.25694,0.78292,0.95749,0.9045,0.95632,0.8576,0.32942,0.26605,0.78181,0.00064375,0.00064375,0.00064375
196,9788.85,0.34905,0.26135,0.78419,0.9522,0.89943,0.95227,0.85208,0.33857,0.27247,0.78729,0.000640625,0.000640625,0.000640625
197,9837.99,0.35848,0.26791,0.78657,0.9561,0.90827,0.9515,0.85217,0.32234,0.25831,0.78233,0.0006375,0.0006375,0.0006375
198,9887.23,0.35536,0.26596,0.78844,0.95728,0.90831,0.95561,0.85217,0.34098,0.26571,0.78469,0.000634375,0.000634375,0.000634375
199,9936.49,0.35032,0.26814,0.78981,0.95944,0.90251,0.95464,0.86143,0.32246,0.25709,0.78173,0.00063125,0.00063125,0.00063125
200,9985.65,0.34857,0.26033,0.78593,0.96563,0.90438,0.95498,0.85859,0.31633,0.25303,0.78164,0.000628125,0.000628125,0.000628125
