epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,4324.76,0.38037,0.28683,0.79432,0.95758,0.86858,0.94179,0.83398,0.35139,0.30667,0.78382,0.000671875,0.000671875,0.000671875
187,4347.99,0.37487,0.28294,0.79087,0.94215,0.89041,0.94534,0.83466,0.34242,0.29348,0.78247,0.00066875,0.00066875,0.00066875
188,4370.75,0.37945,0.28395,0.79247,0.95586,0.88328,0.94531,0.8354,0.35527,0.291,0.7823,0.000665625,0.000665625,0.000665625
189,4393.93,0.37809,0.27957,0.79226,0.95215,0.88781,0.94843,0.84329,0.35401,0.28549,0.77997,0.0006625,0.0006625,0.0006625
190,4417.26,0.38502,0.28573,0.79265,0.95997,0.87535,0.94579,0.83889,0.33944,0.29483,0.77871,0.000659375,0.000659375,0.000659375
191,4440.47,0.37302,0.28587,0.78522,0.94004,0.89409,0.94622,0.83573,0.34396,0.29403,0.78026,0.00065625,0.00065625,0.00065625
192,4463,0.37613,0.28589,0.78739,0.95162,0.87862,0.93563,0.82384,0.35455,0.30643,0.78139,0.000653125,0.000653125,0.000653125
193,4485.49,0.37225,0.28777,0.78278,0.91851,0.88104,0.93208,0.82319,0.35283,0.3112,0.78182,0.00065,0.00065,0.00065
194,4507.96,0.3825,0.29599,0.78931,0.95761,0.884,0.94245,0.8252,0.35797,0.30399,0.78179,0.000646875,0.000646875,0.000646875
195,4530.47,0.37446,0.28692,0.78337,0.96011,0.88313,0.9455,0.82548,0.37914,0.30144,0.78281,0.00064375,0.00064375,0.00064375
196,4553.14,0.38998,0.29766,0.78692,0.95226,0.88439,0.94196,0.82689,0.36378,0.30484,0.78222,0.000640625,0.000640625,0.000640625
197,4575.62,0.38491,0.29148,0.78797,0.95041,0.88525,0.94537,0.82833,0.36347,0.3045,0.78298,0.0006375,0.0006375,0.0006375
198,4598.14,0.37803,0.28622,0.78813,0.95665,0.87667,0.94722,0.82862,0.35609,0.29968,0.77994,0.000634375,0.000634375,0.000634375
199,4620.64,0.38272,0.29038,0.79041,0.95251,0.88185,0.94389,0.83428,0.35256,0.30229,0.78014,0.00063125,0.00063125,0.00063125
200,4643.13,0.37746,0.2855,0.78687,0.94727,0.87774,0.94322,0.82808,0.34866,0.31071,0.78067,0.000628125,0.000628125,0.000628125
