epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2500.22,0.45429,0.35042,0.80461,0.93136,0.85341,0.91962,0.78397,0.4087,0.35937,0.78511,0.000671875,0.000671875,0.000671875
187,2513.58,0.44233,0.34776,0.80188,0.92881,0.85587,0.92114,0.78804,0.40176,0.35102,0.78465,0.00066875,0.00066875,0.00066875
188,2527.08,0.4502,0.35567,0.80203,0.92802,0.84436,0.91759,0.78656,0.4023,0.35454,0.78593,0.000665625,0.000665625,0.000665625
189,2540.43,0.45706,0.35167,0.80416,0.93505,0.83708,0.91799,0.78178,0.41507,0.36232,0.78548,0.0006625,0.0006625,0.0006625
190,2553.86,0.46888,0.35796,0.80416,0.92548,0.85379,0.92445,0.79229,0.40585,0.34558,0.78413,0.000659375,0.000659375,0.000659375
191,2567.91,0.45448,0.35393,0.7969,0.93097,0.84584,0.92162,0.78676,0.41083,0.35552,0.78506,0.00065625,0.00065625,0.00065625
192,2580.97,0.45083,0.34744,0.79882,0.92545,0.84596,0.91451,0.77342,0.43253,0.3616,0.78679,0.000653125,0.000653125,0.000653125
193,2594.17,0.44414,0.34856,0.79341,0.92568,0.85067,0.91653,0.76768,0.45002,0.37834,0.78772,0.00065,0.00065,0.00065
194,2607.16,0.46124,0.35585,0.80022,0.92594,0.84806,0.91026,0.76776,0.45057,0.37343,0.78819,0.000646875,0.000646875,0.000646875
195,2620.23,0.45071,0.34848,0.7946,0.94003,0.83527,0.919,0.77902,0.42155,0.36093,0.78701,0.00064375,0.00064375,0.00064375
196,2633.24,0.45632,0.35188,0.7965,0.93227,0.84807,0.91833,0.77929,0.42437,0.36418,0.78595,0.000640625,0.000640625,0.000640625
197,2646.22,0.4627,0.35338,0.79849,0.92257,0.84995,0.91454,0.77614,0.42873,0.37003,0.78651,0.0006375,0.0006375,0.0006375
198,2659.23,0.45186,0.34698,0.79892,0.92575,0.84075,0.9138,0.77644,0.4292,0.36099,0.7868,0.000634375,0.000634375,0.000634375
199,2672.43,0.4465,0.34418,0.7991,0.92083,0.84273,0.91905,0.78311,0.41683,0.35727,0.78706,0.00063125,0.00063125,0.00063125
200,2685.46,0.44132,0.33763,0.79694,0.92728,0.82626,0.90955,0.77843,0.41936,0.36815,0.78775,0.000628125,0.000628125,0.000628125
